timestamp,temp_c,humidity_pct,soil_adc,light_lux,flame_detected,ir_detected,relay_fan,relay_pump,relay_light,relay_buzzer,automation_on,threshold_temp_on,threshold_soil_dry,threshold_light_lux
2026-02-19T01:23:16,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:18,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:22,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:24,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:27,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:29,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:32,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:34,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:37,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:39,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:42,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:44,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:47,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:49,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:52,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:55,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:23:57,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:00,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:02,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:05,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:07,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:09,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:11,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:14,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:17,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:19,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:21,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:23,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:26,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:28,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:30,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:33,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:35,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:38,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:41,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:44,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:46,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:49,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:52,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:54,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:57,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:24:59,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:02,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:05,27.8,59.3,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:07,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:10,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:12,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:15,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:17,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:20,27.8,59.3,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:33,,,,,,,,,,,,28,1800,5
2026-02-19T01:25:36,,,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:39,,,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:41,,,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:44,,,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:46,,,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:49,,,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:51,27.5,,0.0,7.5,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:54,27.5,59.7,0.0,12.5,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:56,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:25:59,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:01,27.5,59.5,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:04,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:06,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:09,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:11,27.5,59.5,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:14,27.5,59.6,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:16,27.5,59.5,0.0,15.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:19,27.5,59.5,0.0,1.67,1,1,0,0,1,0,1,28,1800,5
2026-02-19T01:26:21,27.5,59.5,0.0,10.83,1,1,0,0,1,0,1,28,1800,5
2026-02-19T01:26:23,27.5,59.5,0.0,10.83,1,1,0,0,1,0,1,28,1800,5
2026-02-19T01:26:27,27.5,59.5,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:29,27.5,59.5,0.0,11.67,1,1,1,0,0,0,1,28,1800,5
2026-02-19T01:26:32,27.5,59.5,0.0,11.67,1,1,1,0,0,0,1,28,1800,5
2026-02-19T01:26:34,27.5,59.4,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:36,27.5,59.4,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:40,27.5,59.4,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:42,27.5,59.4,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:44,27.5,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:48,27.5,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:50,27.6,59.3,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:53,27.5,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:55,27.6,59.3,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:26:57,27.5,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:00,27.5,59.3,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:02,27.6,59.3,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:05,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:07,27.5,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:10,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:12,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:15,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:17,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:20,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:22,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:25,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:27,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:30,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:32,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:35,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:37,27.6,59.1,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:40,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:42,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:45,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:47,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:50,27.6,59.1,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:52,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:55,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:27:57,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:00,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:02,27.6,59.1,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:05,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:07,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:10,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:12,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:15,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:17,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:20,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:22,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:25,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:27,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:30,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:32,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:34,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:37,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:39,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:42,27.6,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:44,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:47,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:49,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:52,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:54,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:57,27.6,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:28:59,27.6,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:02,27.6,59.3,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:04,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:07,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:09,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:12,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:14,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:17,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:19,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:22,27.6,59.2,0.0,11.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:24,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:27,27.6,59.3,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:29,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:32,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:34,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:37,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:39,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:42,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:44,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:47,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:49,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:52,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:54,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:57,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:29:59,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:02,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:04,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:07,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:09,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:12,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:14,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:16,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:19,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:21,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:24,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:26,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:29,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:31,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:34,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:36,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:39,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:41,27.6,59.2,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:44,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:46,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:49,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:51,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:54,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:56,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:30:59,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:01,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:04,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:06,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:09,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:11,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:14,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:16,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:19,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:21,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:24,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:26,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:29,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:31,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:34,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:36,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:39,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:41,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:44,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:46,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:49,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:51,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:54,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:56,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:31:59,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:01,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:03,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:06,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:08,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:11,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:13,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:16,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:18,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:21,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:23,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:26,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:28,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:31,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:33,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:36,27.6,58.9,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:38,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:41,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:43,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:46,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:48,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:51,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:53,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:56,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:32:58,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:01,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:03,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:06,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:08,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:11,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:13,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:16,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:18,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:21,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:23,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:26,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:28,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:31,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:33,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:36,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:38,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:41,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:43,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:45,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:48,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:50,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:53,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:55,27.6,59.1,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:33:58,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:34:00,27.6,59.0,0.0,10.83,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:34,,,,,,,,,,,,28,1800,5
2026-02-19T01:59:36,27.6,58.6,0.0,21.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:38,27.5,58.6,0.0,22.5,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:41,27.6,58.6,0.0,22.5,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:43,27.5,58.6,0.0,23.33,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:46,27.5,58.6,0.0,21.67,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:48,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:51,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:53,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:55,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T01:59:58,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:00,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:03,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:05,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:09,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:11,27.5,58.7,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:14,27.5,58.6,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:17,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:20,27.5,58.6,0.0,19.17,1,1,1,0,0,0,1,28,1800,5
2026-02-19T02:00:23,27.5,58.6,0.0,19.17,1,1,1,0,0,0,1,28,1800,5
2026-02-19T02:00:26,27.5,58.6,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:28,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:31,27.5,58.6,0.0,20.0,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:33,27.5,58.6,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
2026-02-19T02:00:36,27.5,58.5,0.0,19.17,1,1,0,0,0,0,1,28,1800,5
